Date,Price,Open,High,Low,Vol
3/27/2018,16993.4,16922.6,17135,16710.2,1.65
3/28/2018,16427,16781,16851.8,16427,998.32
3/29/2018,16285.4,16568.6,16568.6,16285.4,542.13
3/30/2018,16568.6,16427,16568.6,16214.6,808.13
4/2/2018,16497.8,16639.4,16781,16427,769.83
4/3/2018,16993.4,16497.8,16993.4,16356.2,1.16
4/4/2018,17347.5,17064.2,17630.7,16993.4,2.83
4/5/2018,17205.8,17418.3,17489.1,17135,612.86
4/6/2018,17347.5,17347.5,17489.1,17135,1.97
4/9/2018,16639.4,17347.5,17347.5,16356.2,3.52
4/10/2018,16214.6,16639.4,16639.4,16072.9,2.06
4/11/2018,15223.3,16214.6,16639.4,15223.3,3.13
4/12/2018,15435.7,15223.3,15718.9,15081.7,1.58
4/13/2018,15081.7,15435.7,15648.1,15081.7,751.13
4/16/2018,14727.6,15223.3,15223.3,14656.8,1.08
4/17/2018,14940.1,14869.2,14940.1,14586,1.28
4/18/2018,14798.4,15081.7,15294.1,14798.4,993.13
4/19/2018,14515.2,14656.8,14798.4,14373.6,839.79
4/20/2018,14727.6,14586,14869.2,14444.4,437.69
4/23/2018,13878,14869.2,15081.7,13878,1.34
4/24/2018,14161.2,13878,14373.6,13878,1.99
4/26/2018,13099.1,14161.2,14373.6,13099.1,747.18
4/27/2018,12957.5,13099.1,13382.3,12603.5,2.6
5/2/2018,12461.8,13099.1,13169.9,12178.6,1.32
5/3/2018,11966.2,11258.1,12391,11258.1,1.75
5/4/2018,12391,10833.3,12532.7,10833.3,1.51
5/7/2018,13028.3,12391,13028.3,12391,664.79
5/8/2018,12886.7,13028.3,13099.1,12745.1,1.95
5/9/2018,12745.1,12886.7,12957.5,12674.3,644.62
5/10/2018,12886.7,12745.1,13028.3,12745.1,2.18
5/11/2018,12957.5,12815.9,12957.5,12745.1,366.52
5/14/2018,12957.5,12957.5,13099.1,12886.7,372.88
5/15/2018,13453.1,12886.7,13665.5,12886.7,1.35
5/16/2018,13311.5,13453.1,13594.7,13240.7,367.8
5/17/2018,13240.7,13169.9,13382.3,13099.1,374.18
5/18/2018,12745.1,13169.9,13169.9,12461.8,935.5
5/21/2018,12461.8,12745.1,12745.1,12391,515.64
5/22/2018,11895.4,12391,12532.7,11824.6,817.29
5/23/2018,12461.8,11895.4,12461.8,11895.4,981.05
5/24/2018,12391,12391,12532.7,12249.4,770.98
5/25/2018,12249.4,12461.8,12461.8,12178.6,811.97
5/28/2018,12037,12178.6,12249.4,11895.4,1.67
5/29/2018,12603.5,12037,12745.1,11966.2,931.59
5/30/2018,12461.8,12603.5,12603.5,12320.2,595.29
5/31/2018,12603.5,12391,12603.5,12320.2,450.36
6/1/2018,12745.1,12603.5,13028.3,12603.5,713.94
6/4/2018,12957.5,12815.9,13099.1,12745.1,723.92
6/5/2018,13028.3,12391,13453.1,12391,874.24
6/6/2018,13311.5,13028.3,13453.1,12957.5,1.13
6/7/2018,13099.1,13453.1,13453.1,13028.3,778.05
6/8/2018,13169.9,13028.3,13169.9,13028.3,696.76
6/11/2018,12674.3,13169.9,13169.9,12674.3,1.26
6/12/2018,12320.2,12674.3,12674.3,12249.4,982.1
6/13/2018,12320.2,12461.8,12461.8,12320.2,247.45
6/14/2018,12178.6,12320.2,12391,12178.6,563.36
6/15/2018,12178.6,12178.6,12461.8,12178.6,1.82
6/18/2018,12178.6,12178.6,12391,12037,646.85
6/19/2018,11683,12249.4,12249.4,11399.8,1.02
6/20/2018,12249.4,11683,12249.4,11683,1.23
6/21/2018,11683,12249.4,12249.4,11683,607.14
6/22/2018,11895.4,11683,11895.4,11612.2,643.29
6/25/2018,12107.8,11966.2,12178.6,11966.2,490.52
6/26/2018,12037,12037,12037,11824.6,396.75
6/27/2018,11895.4,11895.4,12107.8,11824.6,496.78
6/28/2018,11824.6,11753.8,11895.4,11541.4,566.47
6/29/2018,11683,11824.6,11824.6,11329,491.34
7/2/2018,11329,11683,11683,10762.5,640.01
7/3/2018,11187.3,11258.1,11470.6,10974.9,1.68
7/4/2018,11258.1,11187.3,11258.1,10904.1,275.06
7/5/2018,11258.1,11187.3,11399.8,11116.5,1.25
7/6/2018,11399.8,11116.5,11399.8,10904.1,485.3
7/9/2018,11327.1,11472.4,11617.6,11254.5,210.53
7/10/2018,11327.1,11399.8,11545,11254.5,217
7/11/2018,10818.9,11109.3,11254.5,10238,546.4
7/12/2018,10818.9,10746.3,10964.1,10528.4,201.67
7/13/2018,10964.1,10891.5,10964.1,10673.7,298.96
7/16/2018,10964.1,10964.1,11181.9,10964.1,603.29
7/17/2018,11181.9,10964.1,11181.9,10891.5,351.44
7/18/2018,12271.1,11181.9,12271.1,11036.7,3.88
7/19/2018,12634.1,12343.7,12634.1,12053.2,1.46
7/20/2018,12416.3,12343.7,12488.9,12271.1,352.81
7/23/2018,11980.6,12271.1,12416.3,11980.6,774.28
7/24/2018,12053.2,12053.2,12053.2,11690.2,764.8
7/25/2018,11835.4,11399.8,12125.9,11399.8,530.9
7/26/2018,12997.2,11835.4,12997.2,11472.4,615.06
7/27/2018,12125.9,12488.9,12634.1,12125.9,803.11
7/30/2018,12488.9,12198.5,12561.5,12125.9,500.7
7/31/2018,12198.5,12343.7,12343.7,12053.2,597.82
