"Date","Price","Open","High","Low","Vol.","Change %"
"11/16/2020","31,524.0","31,600.0","31,751.0","30,995.0","172.28K","0.00%"
"11/13/2020","31,524.0","31,222.0","31,751.0","31,071.0","292.44K","0.97%"
"11/12/2020","31,222.0","30,995.0","31,298.0","30,617.0","66.13K","0.73%"
"11/11/2020","30,995.0","30,920.0","31,071.0","30,542.0","93.25K","0.24%"
"11/10/2020","30,920.0","31,524.0","32,129.0","30,920.0","196.85K","-1.92%"
"11/09/2020","31,524.0","31,676.0","31,751.0","31,373.0","132.00K","0.24%"
"11/06/2020","31,449.0","31,676.0","31,751.0","31,298.0","101.47K","1.22%"
"11/05/2020","31,071.0","31,373.0","32,054.0","30,239.0","234.15K","-0.24%"
"11/04/2020","31,146.0","31,373.0","31,676.0","31,146.0","151.25K","-0.49%"
"11/03/2020","31,298.0","30,995.0","31,676.0","30,920.0","127.94K","1.22%"
"11/02/2020","30,920.0","30,239.0","30,995.0","30,088.0","183.53K","2.25%"
"10/30/2020","30,239.0","30,466.0","30,466.0","30,012.0","156.15K","-0.50%"
"10/29/2020","30,390.0","30,995.0","31,146.0","30,164.0","192.39K","-1.95%"
"10/28/2020","30,995.0","30,542.0","30,995.0","29,634.0","653.68K","-0.24%"
"10/27/2020","31,071.0","30,995.0","32,054.0","30,995.0","573.68K","-1.67%"
"10/26/2020","31,600.0","32,961.0","32,961.0","30,995.0","1.13M","-4.13%"
"10/23/2020","32,961.0","33,868.0","34,624.0","32,961.0","554.31K","-0.68%"
"10/22/2020","33,188.0","32,507.0","33,263.0","32,280.0","590.64K","3.05%"
"10/21/2020","32,205.0","32,054.0","32,885.0","31,978.0","408.73K","0.47%"
"10/20/2020","32,054.0","32,356.0","32,734.0","31,827.0","385.13K","-0.70%"
"10/19/2020","32,280.0","32,885.0","32,961.0","32,280.0","408.01K","-1.16%"
"10/16/2020","32,658.0","32,129.0","32,961.0","32,129.0","511.39K","1.65%"
"10/15/2020","32,129.0","31,222.0","33,263.0","31,222.0","1.29M","2.91%"
"10/14/2020","31,222.0","31,373.0","31,373.0","31,146.0","302.01K","0.73%"
"10/13/2020","30,995.0","30,466.0","30,995.0","30,466.0","145.03K","1.23%"
"10/12/2020","30,617.0","30,768.0","31,373.0","30,617.0","251.10K","0.00%"
"10/09/2020","30,617.0","30,617.0","30,693.0","30,239.0","169.65K","0.50%"
"10/08/2020","30,466.0","30,012.0","30,466.0","29,937.0","338.92K","1.00%"
"10/07/2020","30,164.0","30,164.0","30,164.0","29,786.0","540.57K","-0.25%"
"10/06/2020","30,239.0","30,239.0","30,617.0","30,088.0","371.39K","-0.50%"
"10/05/2020","30,390.0","30,390.0","30,768.0","30,088.0","288.56K","0.50%"
"10/02/2020","30,239.0","30,239.0","30,844.0","29,786.0","797.21K","0.25%"
"10/01/2020","30,164.0","30,315.0","30,542.0","29,861.0","588.43K","-0.50%"
"09/30/2020","30,315.0","30,239.0","30,617.0","29,937.0","496.90K","0.50%"
"09/29/2020","30,164.0","29,634.0","30,315.0","29,634.0","619.48K","2.31%"
"09/28/2020","29,483.0","29,559.0","30,920.0","27,971.0","1.11M","0.00%"
"09/25/2020","29,483.0","28,803.0","30,239.0","28,576.0","1.01M","2.36%"
"09/24/2020","28,803.0","28,274.0","29,710.0","28,274.0","623.70K","1.87%"
"09/23/2020","28,274.0","28,349.0","28,576.0","28,274.0","518.31K","0.27%"
"09/22/2020","28,198.0","27,140.0","28,349.0","27,064.0","713.57K","3.04%"
"09/21/2020","27,366.0","27,593.0","27,669.0","27,215.0","229.75K","0.27%"
"09/18/2020","27,291.0","27,518.0","27,593.0","27,140.0","199.99K","-0.82%"
"09/17/2020","27,518.0","27,215.0","27,669.0","26,988.0","226.89K","1.11%"
"09/16/2020","27,215.0","26,988.0","27,593.0","26,837.0","109.59K","0.84%"
"09/15/2020","26,988.0","27,215.0","27,215.0","26,988.0","375.44K","-0.83%"
"09/14/2020","27,215.0","27,442.0","27,593.0","27,215.0","508.36K","-0.83%"
"09/11/2020","27,442.0","27,215.0","27,896.0","26,837.0","535.15K","0.00%"
"09/10/2020","27,442.0","27,669.0","27,896.0","27,442.0","368.98K","-0.82%"
"09/09/2020","27,669.0","27,971.0","28,500.0","27,215.0","840.78K","-1.35%"
"09/08/2020","28,047.0","27,744.0","28,349.0","27,593.0","437.58K","1.09%"
"09/07/2020","27,744.0","27,820.0","28,500.0","27,669.0","623.38K","-0.27%"
"09/04/2020","27,820.0","27,140.0","28,652.0","26,762.0","1.46M","2.22%"
"09/03/2020","27,215.0","26,535.0","27,518.0","26,384.0","415.06K","2.86%"
"09/01/2020","26,459.0","26,686.0","26,686.0","26,081.0","426.61K","-0.85%"
"08/31/2020","26,686.0","27,366.0","27,366.0","26,157.0","664.90K","-1.67%"
"08/28/2020","27,140.0","27,366.0","27,518.0","26,988.0","543.96K","0.56%"
"08/27/2020","26,988.0","27,215.0","28,349.0","26,459.0","727.89K","2.00%"
"08/26/2020","26,459.0","24,494.0","26,459.0","24,494.0","1.02M","8.02%"
"08/25/2020","24,494.0","24,191.0","25,325.0","24,191.0","862.09K","1.25%"
"08/24/2020","24,191.0","24,191.0","24,796.0","24,040.0","624.80K","0.00%"
"08/21/2020","24,191.0","24,267.0","24,872.0","24,191.0","543.72K","-0.31%"
"08/20/2020","24,267.0","24,569.0","24,569.0","24,040.0","528.45K","-0.62%"
"08/19/2020","24,418.0","21,923.0","24,947.0","21,923.0","1.34M","7.67%"
"08/18/2020","22,679.0","23,057.0","23,209.0","22,301.0","316.41K","-0.67%"
"08/17/2020","22,831.0","22,301.0","23,889.0","21,167.0","570.64K","4.14%"
"08/14/2020","21,923.0","21,167.0","21,923.0","21,167.0","1.59M","9.85%"
"08/13/2020","19,958.0","19,958.0","19,958.0","19,958.0","361.86K","10.00%"
"08/12/2020","18,144.0","19,807.0","20,185.0","18,144.0","553.40K","-8.40%"
"08/11/2020","19,807.0","19,580.0","19,882.0","19,580.0","72.23K","1.55%"
"08/10/2020","19,504.0","19,731.0","19,807.0","19,504.0","79.01K","-0.77%"
"08/07/2020","19,655.0","19,655.0","19,655.0","19,504.0","44.46K","-0.39%"
"08/06/2020","19,731.0","19,580.0","19,731.0","19,504.0","33.33K","0.00%"
"08/05/2020","19,731.0","19,429.0","19,731.0","19,429.0","12.47K","0.77%"
"08/04/2020","19,580.0","19,655.0","19,655.0","19,580.0","17.77K","-0.38%"
"08/03/2020","19,655.0","19,655.0","19,807.0","19,655.0","34.89K","0.77%"
"07/31/2020","19,504.0","19,655.0","19,807.0","19,504.0","31.72K","-1.90%"
"07/30/2020","19,882.0","19,731.0","20,033.0","19,731.0","41.18K","0.77%"
"07/29/2020","19,731.0","19,429.0","19,807.0","18,975.0","88.25K","0.39%"
"07/28/2020","19,655.0","19,202.0","19,655.0","19,202.0","6.15K","2.36%"
"07/27/2020","19,202.0","19,277.0","19,277.0","18,824.0","296.83K","-0.78%"
"07/24/2020","19,353.0","19,882.0","19,882.0","19,051.0","201.91K","-2.29%"
"07/23/2020","19,807.0","19,277.0","19,807.0","19,277.0","59.84K","2.35%"
"07/22/2020","19,353.0","19,580.0","19,655.0","19,202.0","129.37K","-1.16%"
"07/21/2020","19,580.0","19,731.0","19,731.0","19,277.0","34.71K","-0.38%"
"07/20/2020","19,655.0","19,882.0","19,882.0","18,900.0","264.38K","-1.14%"
"07/17/2020","19,882.0","20,185.0","20,185.0","19,882.0","174.10K","-1.50%"
"07/16/2020","20,185.0","20,411.0","20,714.0","20,033.0","91.35K","-1.11%"
"07/15/2020","20,411.0","20,411.0","20,411.0","19,882.0","46.76K","0.37%"
"07/14/2020","20,336.0","20,941.0","21,243.0","20,185.0","67.19K","1.13%"
"07/13/2020","20,109.0","20,941.0","20,941.0","20,033.0","34.77K","0.00%"
"07/10/2020","20,109.0","20,185.0","20,411.0","20,033.0","43.34K","0.38%"
"07/09/2020","20,033.0","19,731.0","20,789.0","19,731.0","86.81K","0.00%"
"07/08/2020","20,033.0","20,033.0","20,411.0","19,882.0","77.17K","0.00%"
"07/07/2020","20,033.0","20,185.0","20,336.0","20,033.0","179.05K","-0.75%"
"07/06/2020","20,185.0","20,714.0","20,714.0","20,185.0","58.30K","-2.55%"
"07/03/2020","20,714.0","20,487.0","20,865.0","20,487.0","26.74K","-0.36%"
"07/02/2020","20,789.0","20,638.0","20,865.0","20,563.0","141.90K","0.73%"
"07/01/2020","20,638.0","19,807.0","20,789.0","19,807.0","185.28K","4.20%"
"06/30/2020","19,807.0","20,109.0","20,260.0","19,580.0","349.94K","-0.76%"
"06/29/2020","19,958.0","21,243.0","21,394.0","19,353.0","517.44K","-6.05%"
"06/26/2020","21,243.0","21,545.0","21,772.0","21,243.0","480.10K","0.00%"
"06/25/2020","21,243.0","21,772.0","22,679.0","21,167.0","247.46K","-2.77%"
"06/24/2020","21,848.0","20,789.0","22,755.0","20,789.0","1.50M","5.09%"
"06/23/2020","20,789.0","20,411.0","20,865.0","20,411.0","350.00K","1.47%"
"06/22/2020","20,487.0","20,789.0","20,865.0","20,411.0","131.11K","-1.10%"
"06/19/2020","20,714.0","19,958.0","21,772.0","19,958.0","347.57K","4.58%"
"06/18/2020","19,807.0","19,580.0","19,882.0","19,580.0","180.36K","0.77%"
"06/17/2020","19,655.0","19,655.0","19,655.0","19,504.0","85.67K","0.38%"
"06/16/2020","19,580.0","18,824.0","20,789.0","18,824.0","116.64K","3.60%"
"06/15/2020","18,900.0","18,748.0","18,975.0","18,748.0","128.76K","-0.79%"
"06/12/2020","19,051.0","18,900.0","19,051.0","18,748.0","126.49K","0.00%"
"06/11/2020","19,051.0","18,900.0","19,051.0","18,900.0","73.89K","0.00%"
"06/10/2020","19,051.0","18,975.0","19,051.0","18,824.0","89.57K","0.00%"
"06/09/2020","19,051.0","19,202.0","19,202.0","18,824.0","107.78K","0.00%"
"06/08/2020","19,051.0","18,900.0","19,051.0","18,900.0","211.46K","0.00%"
"06/05/2020","19,051.0","18,900.0","19,051.0","18,900.0","63.21K","0.00%"
"06/04/2020","19,050.7","18,975.1","19,050.7","18,672.7","70.27K","0.00%"
"06/03/2020","19,050.7","18,823.9","19,050.7","18,748.3","105.67K","0.40%"
"06/02/2020","18,975.1","18,899.5","18,975.1","18,823.9","118.80K","0.00%"
"06/01/2020","18,975.1","18,975.1","18,975.1","18,748.3","88.78K","0.00%"
"05/29/2020","18,975.1","18,899.5","18,975.1","18,823.9","43.15K","0.00%"
"05/28/2020","18,975.1","18,975.1","18,975.1","18,899.5","46.72K","0.00%"
"05/27/2020","18,975.1","19,050.7","19,050.7","18,899.5","37.04K","-0.40%"
"05/26/2020","19,050.7","18,823.9","19,050.7","18,748.3","79.62K","0.40%"
"05/25/2020","18,975.1","18,748.3","18,975.1","18,597.1","163.55K","0.80%"
"05/22/2020","18,823.9","18,899.5","18,899.5","18,823.9","81.49K","-0.80%"
"05/21/2020","18,975.1","18,899.5","18,975.1","18,748.3","78.46K","0.00%"
"05/20/2020","18,975.1","18,975.1","18,975.1","18,748.3","99.83K","-0.40%"
"05/19/2020","19,050.7","18,823.9","19,050.7","18,823.9","131.60K","0.80%"
"05/18/2020","18,899.5","19,050.7","19,050.7","18,899.5","40.28K","-1.19%"
"05/15/2020","19,126.3","18,975.1","19,126.3","18,899.5","61.44K","0.40%"
"05/14/2020","19,050.7","19,050.7","19,050.7","18,975.1","34.85K","-0.40%"
"05/13/2020","19,126.3","19,201.9","19,201.9","19,050.7","37.95K","-0.39%"
"05/12/2020","19,201.9","19,126.3","19,201.9","19,050.7","82.57K","0.00%"
"05/11/2020","19,201.9","19,126.3","19,201.9","18,823.9","114.19K","0.00%"
"05/08/2020","19,201.9","19,201.9","19,353.1","19,201.9","36.61K","-0.78%"
"05/07/2020","19,353.1","19,201.9","19,353.1","19,126.3","91.56K","0.79%"
"05/06/2020","19,201.9","18,975.1","19,277.5","18,899.5","50.75K","0.00%"
"05/05/2020","19,201.9","19,277.5","19,277.5","19,201.9","49.79K","-1.17%"
"05/04/2020","19,428.7","19,579.9","19,579.9","19,353.1","31.17K","-0.77%"
"04/29/2020","19,579.9","19,353.1","19,579.9","19,353.1","71.32K","1.57%"
"04/28/2020","19,277.5","19,050.7","19,277.5","19,050.7","91.96K","1.19%"
"04/27/2020","19,050.7","18,899.5","19,050.7","18,823.9","170.88K","0.40%"
"04/24/2020","18,975.1","18,899.5","18,975.1","18,899.5","123.14K","0.00%"
"04/23/2020","18,975.1","18,899.5","18,975.1","18,748.3","102.48K","0.40%"
"04/22/2020","18,899.5","18,975.1","18,975.1","18,672.7","121.08K","-0.40%"
"04/21/2020","18,975.1","18,975.1","18,975.1","18,597.1","87.10K","0.00%"
"04/20/2020","18,975.1","18,975.1","19,050.7","18,899.5","100.49K","0.00%"
"04/17/2020","18,975.1","18,823.9","18,975.1","18,823.9","272.90K","0.40%"
"04/16/2020","18,899.5","18,899.5","18,899.5","18,748.3","149.54K","0.00%"
"04/15/2020","18,899.5","18,597.1","18,899.5","18,521.5","493.77K","1.21%"
"04/14/2020","18,672.7","18,597.1","18,672.7","18,521.5","78.05K","0.00%"
"04/13/2020","18,672.7","18,597.1","18,672.7","18,521.5","189.35K","0.41%"
"04/10/2020","18,597.1","18,597.1","18,672.7","18,597.1","139.30K","-0.40%"
"04/09/2020","18,672.7","18,672.7","18,748.3","18,521.5","266.04K","-0.40%"
"04/08/2020","18,748.3","18,672.7","18,748.3","18,521.5","192.44K","0.00%"
"04/07/2020","18,748.3","18,597.1","18,748.3","18,597.1","87.89K","0.00%"
"04/06/2020","18,748.3","18,521.5","18,748.3","18,521.5","166.00K","0.40%"
"04/03/2020","18,672.7","18,597.1","18,672.7","18,521.5","268.10K","0.41%"
"04/01/2020","18,597.1","18,521.5","18,597.1","18,370.3","121.84K","0.41%"
"03/31/2020","18,521.5","18,294.7","18,672.7","18,294.7","137.11K","-0.41%"
"03/30/2020","18,597.1","18,597.1","18,597.1","18,294.7","216.32K","0.00%"
"03/27/2020","18,597.1","18,445.9","18,597.1","18,445.9","201.19K","0.41%"
"03/26/2020","18,521.5","18,521.5","18,597.1","18,370.3","255.06K","0.00%"
"03/25/2020","18,521.5","18,521.5","18,672.7","18,370.3","208.27K","0.00%"
"03/24/2020","18,521.5","18,370.3","18,521.5","17,992.3","176.11K","0.82%"
"03/23/2020","18,370.3","18,219.1","18,370.3","17,538.7","392.75K","0.41%"
"03/20/2020","18,294.7","18,672.7","18,899.5","18,219.1","468.90K","-2.81%"
"03/19/2020","18,823.9","18,370.3","18,823.9","18,143.5","208.03K","0.00%"
"03/18/2020","18,823.9","18,445.9","18,823.9","18,294.7","183.67K","0.40%"
"03/17/2020","18,748.3","18,521.5","18,899.5","18,294.7","183.97K","-0.40%"
"03/16/2020","18,823.9","18,823.9","18,899.5","18,521.5","120.51K","-0.80%"
"03/13/2020","18,975.1","18,445.9","18,975.1","18,445.9","99.54K","0.40%"
"03/12/2020","18,899.5","18,143.5","18,899.5","18,143.5","108.27K","0.00%"
"03/11/2020","18,899.5","18,748.3","18,899.5","18,521.5","111.03K","1.21%"
"03/10/2020","18,672.7","18,521.5","19,050.7","18,521.5","198.07K","-1.59%"
"03/09/2020","18,975.1","19,201.9","19,504.3","18,219.1","243.52K","-1.57%"
"03/06/2020","19,277.5","19,126.3","19,277.5","18,899.5","99.64K","0.00%"
"03/05/2020","19,277.5","19,126.3","19,353.1","19,126.3","65.11K","0.00%"
"03/04/2020","19,277.5","19,353.1","19,731.1","19,126.3","76.50K","-0.39%"
"03/03/2020","19,353.1","19,277.5","19,655.5","19,277.5","178.12K","0.79%"
"03/02/2020","19,201.9","18,899.5","19,201.9","18,823.9","26.74K","1.60%"
"02/28/2020","18,899.5","18,143.5","18,899.5","18,143.5","139.11K","2.04%"
"02/27/2020","18,521.5","18,294.7","18,521.5","18,143.5","90.30K","0.82%"
"02/26/2020","18,370.3","18,219.1","18,370.3","17,992.3","76.50K","0.41%"
"02/25/2020","18,294.7","17,387.5","18,294.7","17,387.5","88.37K","0.41%"
"02/24/2020","18,219.1","18,597.1","18,597.1","18,143.5","139.16K","-2.82%"
"02/21/2020","18,748.3","18,597.1","18,748.3","18,521.5","42.01K","0.00%"
"02/20/2020","18,748.3","18,672.7","18,748.3","18,672.7","62.24K","0.00%"
"02/19/2020","18,748.3","18,748.3","18,748.3","18,672.7","11.51K","0.00%"
"02/18/2020","18,748.3","18,748.3","18,748.3","18,672.7","36.22K","0.00%"
"02/17/2020","18,748.3","18,975.1","18,975.1","18,672.7","45.36K","0.00%"
"02/14/2020","18,748.3","18,748.3","18,899.5","18,748.3","64.73K","-1.20%"
"02/13/2020","18,975.1","18,823.9","18,975.1","18,748.3","52.64K","0.00%"
"02/12/2020","18,975.1","18,975.1","19,050.7","18,823.9","124.16K","0.00%"
"02/11/2020","18,975.1","18,899.5","18,975.1","18,823.9","178.22K","0.00%"
"02/10/2020","18,975.1","18,975.1","18,975.1","18,823.9","137.65K","0.00%"
"02/07/2020","18,975.1","18,899.5","18,975.1","18,823.9","53.10K","0.00%"
"02/06/2020","18,975.1","18,975.1","18,975.1","18,899.5","108.40K","0.00%"
"02/05/2020","18,975.1","18,975.1","19,126.3","18,823.9","222.07K","-0.79%"
"02/04/2020","19,126.3","18,899.5","19,126.3","18,899.5","147.60K","0.00%"
"02/03/2020","19,126.3","18,521.5","19,126.3","18,370.3","69.66K","0.00%"
"01/31/2020","19,126.3","19,277.5","19,428.7","19,126.3","72.07K","-1.94%"
"01/30/2020","19,504.3","19,428.7","19,504.3","18,975.1","141.95K","0.39%"
"01/22/2020","19,428.7","19,428.7","19,428.7","19,201.9","110.48K","-0.39%"
"01/21/2020","19,504.3","19,504.3","19,504.3","19,201.9","178.53K","0.00%"
"01/20/2020","19,504.3","19,504.3","19,504.3","19,277.5","23.42K","0.00%"
"01/17/2020","19,504.3","19,353.1","19,579.9","19,277.5","31.19K","0.78%"
"01/16/2020","19,353.1","19,126.3","19,353.1","19,050.7","188.84K","0.00%"
"01/15/2020","19,353.1","19,050.7","19,353.1","19,050.7","46.14K","0.00%"
"01/14/2020","19,353.1","19,050.7","19,353.1","19,050.7","115.72K","0.00%"
"01/13/2020","19,353.1","19,353.1","19,353.1","18,975.1","136.33K","0.00%"
"01/10/2020","19,353.1","19,050.7","19,353.1","17,387.5","149.91K","0.79%"
"01/09/2020","19,201.9","20,411.5","20,411.5","19,050.7","107.55K","0.00%"
"01/08/2020","19,201.9","19,504.3","19,579.9","19,126.3","300.12K","-1.55%"
"01/07/2020","19,504.3","19,579.9","19,579.9","19,504.3","73.32K","-0.39%"
"01/06/2020","19,579.9","19,731.1","19,731.1","19,579.9","162.29K","-0.77%"
"01/03/2020","19,731.1","20,260.3","20,260.3","19,731.1","95.07K","-1.51%"
"01/02/2020","20,033.5","20,260.3","20,260.3","20,033.5","37.65K","-1.49%"
"12/31/2019","20,335.9","20,335.9","20,335.9","20,260.3","33.60K","0.00%"
"12/30/2019","20,335.9","20,411.5","20,562.7","20,260.3","90.40K","-0.37%"
"12/27/2019","20,411.5","20,335.9","20,638.3","20,335.9","184.09K","0.37%"
"12/26/2019","20,335.9","20,335.9","20,411.5","20,335.9","85.98K","0.00%"
"12/25/2019","20,335.9","20,184.7","20,411.5","20,184.7","86.57K","0.00%"
"12/24/2019","20,335.9","20,335.9","20,411.5","20,184.7","134.01K","-0.37%"
"12/23/2019","20,411.5","20,789.5","20,789.5","20,184.7","125.90K","-0.37%"
"12/20/2019","20,487.1","20,335.9","20,562.7","20,335.9","234.64K","0.74%"
"12/19/2019","20,335.9","20,260.3","20,335.9","20,184.7","244.83K","0.00%"
"12/18/2019","20,335.9","20,260.3","20,335.9","19,957.9","314.99K","0.00%"
"12/17/2019","20,335.9","20,487.1","20,487.1","20,184.7","245.80K","0.00%"
"12/16/2019","20,335.9","20,184.7","20,335.9","19,655.5","144.00K","0.00%"
"12/13/2019","20,335.9","20,411.5","20,487.1","20,335.9","157.91K","-0.74%"
"12/12/2019","20,487.1","20,411.5","20,713.9","20,411.5","289.72K","-0.37%"
"12/11/2019","20,562.7","20,562.7","20,562.7","20,487.1","29.41K","0.00%"
"12/10/2019","20,562.7","20,487.1","20,789.5","20,411.5","310.07K","0.37%"
"12/09/2019","20,487.1","20,411.5","20,487.1","20,411.5","145.69K","0.00%"
"12/06/2019","20,487.1","20,487.1","20,487.1","20,260.3","182.32K","0.00%"
"12/05/2019","20,487.1","20,335.9","20,487.1","20,260.3","291.72K","0.00%"
"12/04/2019","20,487.1","20,335.9","20,487.1","20,260.3","587.51K","0.00%"
"12/03/2019","20,487.1","20,411.5","20,487.1","20,260.3","275.94K","0.00%"
"12/02/2019","20,487.1","20,411.5","20,487.1","20,260.3","247.36K","0.00%"
"11/29/2019","20,487.1","20,562.7","20,562.7","20,411.5","105.79K","-0.37%"
"11/28/2019","20,562.7","20,789.5","20,789.5","20,487.1","138.41K","0.00%"
"11/27/2019","20,562.7","20,562.7","20,562.7","20,411.5","296.13K","0.00%"
"11/26/2019","20,562.7","20,487.1","20,562.7","20,487.1","53.92K","-0.37%"
"11/25/2019","20,638.3","20,411.5","20,638.3","20,411.5","333.01K","0.00%"
"11/22/2019","20,638.3","20,638.3","20,638.3","20,487.1","674.17K","0.00%"
"11/21/2019","20,638.3","20,487.1","20,638.3","20,487.1","565.06K","0.00%"
"11/20/2019","20,638.3","20,638.3","20,638.3","20,487.1","147.29K","0.00%"
"11/19/2019","20,638.3","20,713.9","20,713.9","20,411.5","349.21K","-0.36%"
"11/18/2019","20,713.9","20,713.9","20,713.9","20,487.1","160.56K","0.00%"
"11/15/2019","20,713.9","20,562.7","20,713.9","20,335.9","353.67K","0.37%"
"11/14/2019","20,638.3","19,655.5","20,638.3","19,655.5","603.65K","0.00%"
"11/13/2019","20,638.3","20,562.7","20,638.3","20,411.5","528.86K","0.00%"
"11/12/2019","20,638.3","20,335.9","20,638.3","20,335.9","369.28K","0.74%"
"11/11/2019","20,487.1","20,789.5","20,789.5","19,882.3","316.06K","-0.73%"
"11/08/2019","20,638.3","20,562.7","20,638.3","20,487.1","512.58K","0.74%"
"11/07/2019","20,487.1","20,638.3","20,713.9","20,487.1","285.45K","-0.73%"
"11/06/2019","20,638.3","20,411.5","20,865.1","20,260.3","725.34K","1.11%"
"11/05/2019","20,411.5","20,184.7","20,411.5","20,109.1","586.37K","0.75%"
"11/04/2019","20,260.3","20,411.5","20,411.5","20,033.5","656.39K","0.00%"
"11/01/2019","20,260.3","20,562.7","20,713.9","20,260.3","643.52K","-0.74%"
"10/31/2019","20,411.5","20,184.7","20,487.1","20,184.7","590.36K","1.50%"
"10/30/2019","20,109.1","20,033.5","20,109.1","20,033.5","329.04K","0.00%"
"10/29/2019","20,109.1","20,033.5","20,109.1","19,957.9","241.24K","0.00%"
"10/28/2019","20,109.1","20,033.5","20,109.1","19,957.9","237.54K","0.00%"
"10/25/2019","20,109.1","20,033.5","20,109.1","19,957.9","655.07K","0.00%"
"10/24/2019","20,109.1","20,033.5","20,109.1","20,033.5","161.29K","0.38%"
"10/23/2019","20,033.5","19,957.9","20,109.1","19,957.9","183.43K","0.00%"
"10/22/2019","20,033.5","20,033.5","20,109.1","19,957.9","315.39K","0.00%"
"10/21/2019","20,033.5","20,033.5","20,184.7","19,957.9","195.07K","0.00%"
"10/18/2019","20,033.5","20,109.1","20,109.1","20,033.5","413.35K","0.00%"
"10/17/2019","20,033.5","19,957.9","20,184.7","19,957.9","313.45K","0.00%"
"10/16/2019","20,033.5","20,109.1","20,109.1","19,957.9","304.25K","-0.38%"
"10/15/2019","20,109.1","19,957.9","20,109.1","19,882.3","296.39K","0.00%"
"10/14/2019","20,109.1","19,957.9","20,109.1","19,806.7","710.96K","0.00%"
"10/11/2019","20,109.1","20,109.1","20,184.7","20,109.1","120.86K","0.00%"
"10/10/2019","20,109.1","20,562.7","20,789.5","20,109.1","768.72K","-2.21%"
"10/09/2019","20,562.7","20,033.5","20,789.5","20,033.5","1.49M","2.64%"
"10/08/2019","20,033.5","20,033.5","20,033.5","19,806.7","440.78K","0.00%"
"10/07/2019","20,033.5","20,033.5","20,033.5","19,806.7","555.50K","0.00%"
"10/04/2019","20,033.5","19,957.9","20,033.5","19,806.7","536.91K","0.38%"
"10/03/2019","19,957.9","19,882.3","19,957.9","19,806.7","649.68K","0.00%"
"10/02/2019","19,957.9","19,957.9","19,957.9","19,882.3","385.72K","0.00%"
"10/01/2019","19,957.9","19,882.3","19,957.9","19,806.7","318.75K","0.00%"
"09/30/2019","19,957.9","19,806.7","19,957.9","19,806.7","372.78K","0.00%"
"09/27/2019","19,957.9","19,957.9","19,957.9","19,806.7","217.03K","0.00%"
"09/26/2019","19,957.9","19,957.9","19,957.9","19,806.7","378.21K","0.00%"
"09/25/2019","19,957.9","19,957.9","19,957.9","19,731.1","364.39K","0.00%"
"09/24/2019","19,957.9","19,957.9","19,957.9","19,655.5","591.18K","0.00%"
"09/23/2019","19,957.9","19,957.9","20,033.5","19,806.7","456.30K","-0.38%"
"09/20/2019","20,033.5","20,109.1","20,109.1","19,882.3","625.52K","-0.38%"
"09/19/2019","20,109.1","20,109.1","20,109.1","19,957.9","382.15K","0.00%"
"09/18/2019","20,109.1","20,033.5","20,184.7","19,957.9","200.70K","0.00%"
"09/17/2019","20,109.1","20,184.7","20,184.7","20,033.5","284.04K","0.00%"
"09/16/2019","20,109.1","19,957.9","20,109.1","19,957.9","212.07K","0.38%"
"09/13/2019","20,033.5","19,957.9","20,033.5","19,806.7","558.21K","0.38%"
"09/12/2019","19,957.9","19,957.9","20,033.5","19,806.7","247.78K","0.00%"
"09/11/2019","19,957.9","19,806.7","19,957.9","19,806.7","175.65K","0.38%"
"09/10/2019","19,882.3","19,882.3","19,957.9","19,806.7","544.37K","-0.38%"
"09/09/2019","19,957.9","19,882.3","19,957.9","19,806.7","375.17K","0.00%"
"09/06/2019","19,957.9","19,957.9","19,957.9","19,806.7","490.99K","0.00%"
"09/05/2019","19,957.9","19,655.5","19,957.9","19,655.5","526.37K","1.93%"
"09/04/2019","19,579.9","19,504.3","19,806.7","19,428.7","470.46K","0.39%"
"09/03/2019","19,504.3","20,033.5","20,033.5","19,504.3","253.46K","-2.27%"
"08/30/2019","19,957.9","19,957.9","19,957.9","19,806.7","294.61K","0.00%"
"08/29/2019","19,957.9","19,806.7","19,957.9","19,655.5","610.81K","0.00%"
"08/28/2019","19,957.9","19,353.1","19,957.9","19,353.1","494.18K","0.00%"
"08/27/2019","19,957.9","19,882.3","20,033.5","19,806.7","597.44K","0.00%"
"08/26/2019","19,957.9","19,806.7","19,957.9","19,731.1","520.58K","0.76%"
"08/23/2019","19,806.7","20,033.5","20,109.1","19,806.7","347.82K","-1.87%"
"08/22/2019","20,184.7","20,109.1","20,411.5","20,033.5","531.54K","0.38%"
"08/21/2019","20,109.1","19,882.3","20,184.7","19,655.5","885.87K","1.14%"
"08/20/2019","19,882.3","20,109.1","20,184.7","19,882.3","472.83K","-1.50%"
"08/19/2019","20,184.7","20,260.3","20,260.3","20,033.5","378.15K","-0.37%"
"08/16/2019","20,260.3","19,731.1","20,411.5","19,655.5","812.26K","2.29%"
"08/15/2019","19,806.7","19,806.7","19,882.3","19,655.5","257.99K","-0.76%"
"08/14/2019","19,957.9","19,806.7","19,957.9","19,806.7","237.98K","0.00%"
"08/13/2019","19,957.9","20,033.5","20,033.5","19,806.7","234.57K","-0.38%"
"08/12/2019","20,033.5","19,957.9","20,033.5","19,806.7","294.41K","0.00%"
"08/09/2019","20,033.5","20,033.5","20,109.1","19,731.1","427.58K","0.00%"
"08/08/2019","20,033.5","20,033.5","20,109.1","19,957.9","118.17K","0.00%"
